	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199
AGTR1	0.06961768	-0.33358222	0.16367657	0.017030114	0.37616503	0.08201565	-0.058623362	0.10386489	-0.028850494	0.29852936	-0.13589875	-0.4386914	0.16513725	0.1899896	0.16047633	-0.2418498	-0.14194667	-0.41189826	-0.11603177	-0.34151343	-0.02397519	0.3631251	0.08829304	0.07888741	0.18242694	-0.6105998	-0.08743327	-0.38308626	-0.28919536	-0.31182286	0.30310348	-0.0070179794	-0.17511064	0.3800556	0.13721475	0.07056643	-0.038245235	0.13450192	-0.04889439	0.2714215	0.104494415	-0.37739635	0.32908067	0.31053287	-0.12095515	-0.41923752	-0.022874339	-0.15827657	0.027575279	-0.19768639	-0.51706606	-0.05746019	-0.2862975	-0.09407751	-0.17394473	0.17299432	-0.2667239	-0.343234	-0.22718273	0.7942924	0.45658892	0.07758478	0.32815388	0.19491863	-0.22538468	-0.3422929	0.065286934	0.4170848	0.056717638	-0.08720308	0.3012332	0.34347188	-0.2729407	-0.2148129	-0.1940396	-0.17761473	0.10565303	-0.22813644	-0.34537128	-0.034014333	-0.17496711	0.016970348	-0.41131195	-0.6390317	0.32322788	-1.0431205	-0.5175325	-0.1416532	0.105114	-0.18464793	0.07698633	0.26329866	-0.35395753	0.14015208	0.0590635	-0.5066761	0.20401457	-0.07118584	0.09986538	-0.41967312	0.11609252	0.21837133	0.108965956	-0.2886026	-0.27082294	-0.19264485	-0.16990755	-0.02107859	0.3827652	0.27536452	-0.14228176	-0.29737583	0.3058776	-0.35927182	0.40415165	-0.13388424	-0.35129255	0.6588732	-0.044268996	-0.4295478	0.22018422	-0.14650722	0.04413401	0.49384803	0.44516045	-0.060876053	-0.017754361	-0.3548766	0.10161324	0.12714462	0.007119213	0.30007505	-0.42918625	-0.2185146	-0.22136062	0.16101561	0.6026191	-0.11766143	0.3809744	-0.2809002	-0.34817687	0.038917843	0.069029085	-0.119348176	0.19073926	-0.09101941	0.14489315	0.12364861	-0.15820828	0.08098021	0.13744925	0.2799785	0.18950766	0.19086285	-0.26175195	-0.15849221	-0.43245992	-0.45979676	-0.22878306	0.23264611	-0.21683004	0.5319744	-0.4327927	0.4913912	0.10130104	0.56629276	0.7134641	0.29335877	0.22940405	-0.49135292	-0.30295056	-0.19146699	0.3877212	-0.30816254	0.025279438	-0.18754351	-0.45553663	-0.19538523	-0.11230591	0.41209003	-0.6715282	0.595949	-0.40555817	0.3599168	0.07158064	-0.13072187	0.11853307	-0.1254639	0.73462707	0.0968635	0.48886815	-0.14266218	0.32231423	0.06677991	-0.09037775	0.15265457	-0.16539486	0.15473244	0.06452006	0.31400025
ALDH2	0.08362653	0.023474691	0.3058729	-0.14416055	0.110701546	0.35923776	-0.2374368	-0.08334385	-0.026434066	0.22904362	-0.6034788	-0.3082486	-0.12025501	0.11710535	-0.05614654	-0.10671074	-0.2819325	0.17531377	0.101041704	-0.037098724	-0.029554589	0.074005984	-0.28707376	-0.2768906	0.17786965	-0.36277574	-0.09209382	-0.6132567	0.119057864	-0.1324483	0.016135216	-0.16798286	-0.36899328	0.0370067	0.14373603	0.06921621	-0.13401714	0.1954806	-0.059659928	0.07325898	0.1757286	-0.3977404	0.47692975	0.09059896	0.12377371	-0.2576621	0.05168908	-0.15644975	-0.46527034	-0.051600732	-0.31317627	-0.14299351	-0.32538316	-0.023034066	-0.5207518	0.024194947	0.16058783	-0.1965834	0.27098998	0.06444904	-0.35947993	-0.07459542	0.012013285	0.026520316	-0.36745164	-0.2436628	-0.34494865	0.30482772	0.2793421	-0.13103339	0.044709884	0.10788611	0.13743307	-0.16270271	-0.0150987385	0.36682317	-0.01787164	0.06486377	0.16956383	-0.055054855	0.25439832	0.19309193	-0.24493214	0.083432145	0.39444637	-0.10656835	-0.18440972	-0.17184888	-0.1045551	0.02922665	-0.066872194	-0.12925683	-0.15733017	-0.10877366	0.12876266	-0.16672279	0.4289641	-0.08673047	-0.54941326	0.08562132	-0.1555516	0.5043935	0.2512926	0.20054363	-0.5764697	0.09182273	-0.012334872	0.003839291	0.07456732	-0.017834142	-0.16013359	-0.027906593	-0.14359193	-0.30292085	0.25312376	-0.06737114	-0.2331323	0.37614548	-0.21117952	-0.08565431	0.43388247	-0.19479297	0.053801913	0.0503486	0.2976051	-0.1527869	-0.06274617	-0.30317548	-0.16687748	-0.14157295	-0.15914017	0.0021055706	-0.36432052	0.1548923	-0.3851398	-0.15706521	-0.14534533	-0.17651547	0.41136864	-0.2690695	-0.3839392	0.09905846	0.10532865	0.024640998	-0.2881751	0.27183032	-0.34224856	-0.26246554	-0.16771388	0.046879847	-0.14119689	0.023302425	-0.080940105	0.20117699	-0.1889756	-0.0049525187	-0.16360733	-0.5043034	0.0013797466	0.27469155	0.07438354	0.23936762	-0.44690824	0.07687542	0.22759491	-0.21816248	0.39634648	0.4005969	-0.24182905	-0.31160912	-0.18331458	-0.27959058	0.014740228	0.031838186	-0.10069384	-0.23744982	-0.044641472	-0.18741605	-0.18455766	0.17341956	-0.1486526	-0.21947545	-0.015726358	0.006927312	-0.16266383	-0.09928256	0.33487847	-0.14458428	0.14184698	-0.03765423	0.26206926	-0.21743558	0.2000834	-0.04787427	0.055748142	0.029816598	0.0725077	0.04935907	-0.30843914	0.3642399
ALDH5A1	-0.053147197	0.06658965	0.121059224	-0.23794606	0.048507363	0.18993591	-0.3235201	-0.3303588	-0.13824548	0.1901025	-0.61760867	-0.5779821	-0.17524265	0.043433994	0.057773203	0.007042857	-0.105622806	0.24154839	-0.07743613	0.087852776	-0.082099475	-0.12344275	-0.16244163	0.049798567	0.1483493	-0.24399477	0.019985404	-0.13284865	0.27616644	0.002502983	0.38809332	-0.082305595	-0.37256938	0.11762207	0.042257767	-0.032203417	-0.08722187	0.10361868	0.16055305	0.024802562	0.13627058	-0.3862076	0.30576447	0.31609803	0.517416	-0.110713005	0.035933163	-0.1824118	-0.39020488	0.06245439	-0.086312935	-0.3497067	-0.29494965	0.2872073	0.1722799	0.089789465	0.2199318	0.024236154	0.18369257	0.12527971	0.14424357	0.11454173	-0.0929881	0.07316862	-0.0049748975	-0.12947217	0.030122967	0.4644512	-0.0023442195	0.02873225	-0.034967802	0.084002994	0.030211184	-0.31264874	-0.089334436	-0.17233886	0.1203591	0.11829866	0.07822545	0.08565066	0.32185596	0.0062229955	0.039946914	-0.21626647	0.037024375	-0.05896336	-0.12582143	-0.13674939	-0.1499324	0.24947163	-0.11641257	-0.005596212	-0.22779103	-0.0011340274	-0.01872753	0.016800689	0.33234215	-0.15651576	-0.0757733	-0.09149527	0.027237913	0.41512814	0.15016493	-0.019550687	-0.46130937	-0.06968762	0.05727271	0.07206772	-0.002087996	-0.34630713	-0.16239432	-0.092168726	-0.14659813	-0.35569516	0.42079648	-0.025459914	-0.011580766	0.2992163	-0.29230964	-0.00886045	0.071064696	0.071643814	0.12686218	0.09212142	0.0844684	-0.08869801	-0.12934627	0.0012911701	0.12027615	-0.3140462	-0.06747743	0.19324817	-0.19420615	0.15454572	-0.051700998	0.17793149	0.4803457	-0.2389168	0.5605494	-0.0824318	-0.25178468	-0.09067955	0.26604402	0.03012167	-0.18424594	0.1092971	-0.03911443	0.09348429	-0.03318664	0.17923795	-0.027313517	0.2585335	0.04871523	0.072640985	-0.062849835	0.12722023	-0.2417693	-0.22484481	-0.008672605	0.07429033	-0.05811059	0.43138313	-0.40967673	0.17306058	0.2770332	0.03362008	0.17859462	0.21501048	-0.12718198	-0.2726493	0.048069995	-0.31170276	0.07851825	0.011428949	-0.34695053	-0.09521106	0.0135784075	0.17479362	-0.09276928	-0.016675722	-0.19548598	-0.10990552	-0.08149244	0.23575537	0.13326278	0.28058586	-0.052508518	-0.15521227	0.29338402	0.09343562	0.26348007	-0.027844597	0.1973575	-0.045318555	-0.13239637	-0.27903402	-0.16871864	-0.21789148	-0.24236608	0.078475714
ALK	0.026525151	0.17542563	0.53130203	0.4407724	0.25699943	0.053079665	0.10438548	-0.1721029	0.17902836	-0.11188561	-0.15711457	-0.5612797	0.3383	0.30999303	-0.023480643	-0.019023985	-0.08109707	-0.16219264	0.50819397	-0.13418405	-0.3252739	0.012513802	-0.25515258	-0.0786902	0.049061622	-0.5629857	-0.4415965	0.14104459	-0.013526191	-7.600654e-05	-0.28898254	0.18068428	-0.18798013	0.1682766	-0.03370102	-0.3230575	-0.4110164	-0.14583844	-0.45233873	-0.16295758	-0.073153645	0.051548865	-0.34912455	0.24641432	0.24566618	-0.0973647	0.076092064	0.30835333	0.16422878	0.15439166	0.26496238	-0.13344608	0.0036498632	-0.08011495	-0.057391025	0.16525446	0.31597936	0.042380683	0.09071675	-0.080741554	-0.12286632	-0.044671718	0.30750054	-0.25763127	-0.19122554	0.25505632	0.35323042	-0.097360335	-0.052160583	0.40930673	-0.0605855	0.2051942	0.09224992	-0.30014294	-0.12214911	0.2960511	-0.34864154	0.48765498	0.15667674	0.024988433	0.14891867	0.052201103	0.024254968	0.03439706	-0.2438939	-0.060755957	0.080524415	0.119223915	0.37348926	0.19588341	-0.024244558	-0.12598915	-0.1411519	-0.3906081	0.020661755	-0.4976866	0.2126461	-0.016977957	-0.03360413	-0.33881995	0.64498246	0.12860428	0.011281659	-0.43590254	0.3549864	-0.21182846	-0.13536179	0.112325564	0.17802222	-0.11115797	-0.11530665	0.13694653	0.08554439	-0.3276544	0.08184955	0.1520364	0.14281893	0.07425113	0.11816528	-0.38374355	-0.26127678	-0.16376735	0.20812236	0.053936306	0.013963768	0.15198311	-0.14650738	0.06745297	-0.23683001	-0.41772497	0.22241732	-0.0630318	-0.4230029	0.23273711	-0.3187921	0.17100096	0.25778437	-0.06689072	0.1745795	-0.058876295	-0.16490707	-0.2527108	0.25678626	0.04322876	-0.2740072	-0.114591345	0.05045573	0.081070386	0.061907597	-0.036621585	0.14812963	-0.16409142	-0.18959388	-0.29354826	-0.384703	0.0614068	-0.105970666	-0.32658806	-0.35402188	0.037412383	-0.38471305	0.021967255	-0.29932204	0.0496013	0.10026913	0.07346027	0.036782105	-0.26021507	0.16276786	-0.39735368	0.35234064	-0.5171484	-0.5887034	-0.07256629	-0.18436192	0.19787186	-0.39347786	0.17785525	-0.0004892901	-0.2164033	0.20017773	0.108593896	-0.116581336	-0.11089829	0.21242623	-0.049569592	-0.12060981	0.00996225	0.14615692	0.0945501	-0.23556906	0.10386215	0.3361495	0.15489939	-0.26308247	0.20078573	-0.027404157	0.25822586	0.0573827	-0.01119639
ALOX5	0.05602647	-0.015433215	0.07218171	-0.26663375	-0.17967004	0.19822457	-0.17663938	-0.3489269	-0.09779679	-0.24335209	-0.46667057	-0.57762635	-0.04937729	0.25280863	0.0580739	-0.06710837	0.26108196	-0.17868884	-0.09054188	-0.12596226	0.046534516	0.15290385	-0.27713454	-0.20599818	0.18403713	-0.65429133	0.01508696	-0.210044	0.14440908	-0.49241608	0.32118466	0.2574336	-0.10892106	0.18633656	0.15085828	0.03468651	0.09242116	0.032380924	-0.12421078	0.23208836	0.28249303	-0.3111005	0.17813009	0.3788625	0.06110802	-0.4177264	-0.61018187	-0.317941	-0.48402902	-0.12127934	-0.24365269	-0.31249693	-0.30545756	-0.04698345	-0.47441465	0.5510303	-0.37092668	-0.4250616	0.071054935	0.67128533	0.5237327	-0.2044812	-0.19925137	0.15089451	-0.035104927	-0.47855672	-0.0684855	0.12426866	-0.19958916	-0.20686825	0.060025547	0.077703826	0.050122507	-0.29107162	0.10411048	-0.24936734	-0.08645317	0.08028475	-0.093352325	0.08680221	-0.008121036	-0.018306078	0.005727153	-0.37261286	0.1437816	-0.37205634	-0.24726495	-0.35667896	0.39612162	-0.08209797	-0.32211885	0.05109689	-0.1426387	-0.30355385	0.02920945	-0.3031862	0.122680336	0.14062785	-0.06329476	-0.10359378	-0.18560268	0.7458886	0.15987557	0.058941003	0.4559025	-0.3769167	0.27440467	-0.083904505	-0.112328395	0.38931817	-0.3158106	0.09808377	0.11050569	0.045952745	0.30420592	0.057342082	-0.27822608	0.29336405	-0.2721439	-0.24954225	-0.16162162	0.1744105	0.14582367	-0.08090854	0.11016308	-0.4197319	0.16786854	-0.17065582	-0.025441619	-0.41693625	-0.11342609	0.32182467	-0.47594917	-0.07887628	-0.4083797	0.32786554	-0.24161585	-0.5766875	0.4549917	-0.12698442	-0.1397013	0.4207672	0.0543592	0.07766694	0.14775723	0.020024762	0.18575862	0.16942325	-0.27001095	0.16357735	-0.175982	0.44352487	-0.009942029	0.1578846	-0.24202916	0.2247948	-0.23412979	-0.17115057	-0.118733674	0.051194556	-0.102041185	0.50779325	-0.48544112	0.40766412	0.23794477	0.17325784	0.37019855	0.14237408	0.0047349897	-0.104860835	-0.23790373	-0.17275421	0.11006901	-0.040038574	-0.08348622	-0.28486207	-0.30450314	0.06744448	-0.27851766	-0.051987637	-0.16456701	0.032457978	-0.13333435	0.28502992	-0.11526519	0.0007319765	-0.13873082	-0.05827601	0.4669158	-0.15919067	0.15079471	0.02266289	0.012679134	0.29774094	-0.07679888	0.03055873	-0.10633067	-0.038813487	0.11383503	0.07232837
AMY2A	0.2058625	-0.08301482	-0.020783614	-0.066174984	-0.32487753	0.22094324	-0.15286686	0.12668818	0.015893953	-0.2294527	-0.27035484	-0.10401885	-0.040619195	-0.38528857	-0.5223042	0.082890995	0.014747578	-0.21448423	0.31162417	0.07777361	-0.48197496	-0.30893663	-0.015124819	0.20782895	0.17418559	-0.2605256	-0.24306354	0.085325114	0.36208594	-0.52237743	0.15884733	-0.01801869	0.01165364	0.1538475	0.1869516	0.10535368	-0.27349716	-0.042675234	-0.11777108	0.149248	0.18073606	-0.26584077	0.019620294	0.23992686	0.12184093	0.010755164	0.06154145	-0.4178638	-0.24800916	0.3450512	0.21010087	-0.20137098	-0.05543771	0.17060179	0.22051741	-0.056267608	0.24100527	-0.24962509	-0.11744827	0.24386127	-0.042997897	-0.19156426	0.28939763	-0.07372415	-0.40342224	-0.0059849108	0.20628092	-0.009313578	0.12343208	-0.024839211	-0.05030391	-0.07892511	0.14674352	-0.25746453	0.037442762	-0.057358928	0.023995535	-0.024528395	0.25165117	-0.25659946	0.33007827	-0.18879966	-0.04152293	-0.06806373	0.19104043	-0.10089974	-0.1601014	-0.21710135	-0.015099453	0.08968959	-0.06037595	0.09463081	-0.32743287	-0.2834363	-0.03305309	-4.019431e-05	0.45122102	0.26251146	0.2219268	0.013130926	-0.15698767	0.11931099	-0.17643708	-0.07882668	-0.37022206	-0.2616547	-0.17053342	-0.12668532	0.20505981	-0.06268022	-0.58147717	-0.14026786	0.30862585	0.09840917	0.3292741	-0.0025071986	-0.013880739	0.06437525	0.16165234	0.13054301	0.005752506	0.0042161257	0.36328393	-0.37464452	-0.45276913	-0.2626266	-0.071420826	0.047850527	0.048815824	-0.21802945	-0.03529313	-0.035887696	-0.58535385	-0.0040039592	-0.3192438	0.101091065	0.16379781	-0.6283673	0.1836811	-0.22612022	-0.41621885	0.01169308	0.2056524	0.014000149	-0.31300855	-0.330827	-0.04847419	0.32587135	0.10383307	0.18485075	0.05914487	0.34651494	0.13557091	-0.13152051	-0.19362113	0.31814906	-0.19369523	-0.04430696	-0.19933502	-0.15352604	0.21868613	0.19654128	0.060339883	0.2518506	0.44539556	0.22909003	0.09990208	0.12500533	0.43093657	-0.19034481	-0.22534163	-0.2632839	-0.49899665	0.10490193	-0.31511694	-0.38781485	-0.16488992	0.10014679	-0.40232706	0.020399928	0.012016467	-0.15225823	-0.28719535	-0.020046778	-0.027608512	0.14736715	0.047274515	-0.24807958	0.13463673	-0.128959	0.36064273	-0.042330477	0.09528605	0.16530597	-0.17411026	0.011444235	-0.046444587	-0.013505342	-0.25220534	-0.5438129
ANO1	0.14093496	0.23794621	-0.119414546	-0.121750176	0.13909239	-0.2291826	0.08951689	0.10240568	-0.09144651	-0.6912617	-0.25123242	-0.15200448	0.108110026	-0.31066397	0.16767257	0.056392662	-0.36449426	-0.2822052	-0.2322743	-0.2814835	-0.20539749	-0.17502618	0.077422015	-0.27335462	0.021406202	-0.44866037	-0.30700853	0.2965164	0.44437736	-0.0445866	0.41278267	0.24875462	-0.059628706	-0.058634445	0.18538418	-0.11285421	-0.37991473	0.3510121	-0.13892263	-0.21675566	0.2574808	-0.40270904	0.12910151	-0.124382384	-0.08311719	-0.050324034	-0.36568123	0.0126882605	-0.24240112	-0.14741784	-0.46626016	-0.4428599	-0.23607163	0.09956991	-0.2639947	0.25916815	0.3053027	0.036347117	-0.16800746	-0.058980044	-0.014285495	-0.020073552	0.11130749	-0.11964383	-0.4007866	-0.022407537	0.27480856	0.2030383	-0.20635709	0.06202311	-0.057030432	0.09181308	0.28474727	-0.01910709	0.21292345	-0.04407847	-0.06547575	0.7650031	0.44591334	0.19481339	0.15543945	-0.05346828	0.06986523	-0.19733894	-0.2920175	-0.11241263	-0.48864093	0.22506379	0.06908257	0.05592099	0.20081651	0.39169627	0.15339667	-0.18287869	-0.24462709	-0.76925695	0.45166478	-0.07108902	0.08461545	0.19818695	0.017965773	-0.014480313	-0.009034869	-0.11458041	-0.2594597	-0.22670902	-0.24393836	-0.08050632	-0.16069704	-0.014002366	0.10824551	0.15113091	-0.18905655	0.012241472	0.14594233	-0.13318129	0.19515286	0.33861583	0.10617875	-0.034860913	-0.03909364	-0.025523534	0.41988814	-0.2472912	0.13420777	0.3598018	-0.022881087	0.21583612	-0.31227913	-0.3882815	0.0040463256	-0.07299859	-0.16889824	-0.115060516	-0.2487475	0.07985366	-0.042796608	-0.15618871	0.357022	0.16202608	0.04399343	-0.010477026	0.03637468	-0.00826191	-0.08828098	0.05510807	0.35945463	-0.20136474	0.16179457	0.061974876	-0.11499748	0.23143731	-0.25947353	0.19657388	0.19176555	0.02760946	-0.43763778	-0.2607765	-0.18886569	0.00120878	-0.07376405	0.010086206	-0.0016744129	-0.030736541	0.35365963	-0.26080647	-0.01912159	0.095864296	0.24585824	-0.4111929	0.07410153	-0.301024	-0.58293253	-0.16123185	-0.18140824	-0.08556947	-0.26132643	-0.059156314	0.15469499	0.083317965	-0.3480509	-0.19009538	0.15070044	0.09937452	-0.11231338	0.22998157	0.050171588	0.13222173	0.27888998	-0.12799895	0.02971474	-0.024102595	0.38342246	-0.06899806	-0.048923545	0.22968863	-0.13719884	-0.26638255	0.14434244	-0.052665923
AR	-0.024663167	0.20358825	0.24251716	0.117414795	-0.004442142	0.022514308	-0.117663376	-0.24709964	-0.17082539	0.16013405	0.042874217	-0.1529022	0.38313383	-0.01589962	-0.0068766777	-0.1964085	-0.066584185	-0.21030611	-0.1282409	0.0012784408	-0.37070963	0.0065905266	-0.072227664	-0.21522196	0.30053726	0.076076314	-0.23709886	-0.05380262	0.04573621	-0.1412124	0.05506873	0.03378266	0.052201215	0.027853683	0.08068332	-0.08969446	-0.090969145	0.0001999784	-0.06987771	0.013226823	-0.3115178	0.14073141	0.08955374	0.21023507	0.03179776	-0.20218773	-0.20577243	-0.06555604	0.18117115	-0.16495341	0.080908634	-0.12929492	-0.13465415	0.08905585	0.02195248	0.013009748	0.1744058	0.060038492	-0.16485754	-0.05483821	-0.22151741	0.07106341	0.0545435	0.099107414	-0.24222282	0.016490532	0.0315931	0.1667585	-0.25883526	-0.046082623	0.08140686	0.035371985	-0.09204034	-0.0023280864	0.020912895	0.122722805	-0.0021089138	0.12919113	-0.16947532	0.085785285	0.024616698	0.09709996	-0.077731624	0.026328553	0.17053401	-0.06628429	-0.24981685	0.10500768	0.2801348	0.026746586	-0.26436788	0.09981841	-0.12589443	-0.045334835	0.1759035	-0.0918895	0.08626984	-0.1650304	0.09767336	0.12719359	-0.19092238	0.09832303	-0.008843461	-0.05121395	-0.030737368	0.06338629	-0.011933985	0.36276492	0.18748689	0.05708347	0.027250838	-0.013448974	-0.23006234	0.13608679	0.12274884	-0.16628149	-0.14892913	0.009289814	-0.34947124	-0.37637222	-0.06745624	-0.012466865	0.04995004	-0.048866592	-0.06296947	-0.089680694	0.09597347	-0.20845759	0.0016532562	-0.2174098	0.03773747	-0.015970241	-0.03335845	0.1373045	0.01797832	0.32262722	-0.11603988	-0.23780054	0.17424993	-0.0032574798	-0.027047338	0.074555136	0.20057456	-0.09854554	-0.025332894	-0.04059747	0.010872699	0.04640467	-0.1664618	0.051761426	-0.0030637695	0.15626444	0.050890416	0.0835411	-0.16247219	0.024056263	-0.079590134	-0.260848	-0.09429242	0.18526423	-0.16301326	-0.11123348	-0.1399236	0.11183956	0.21376255	-0.039278448	0.015743924	0.09202746	0.08133428	-0.050012067	-0.12021498	-0.3086254	-0.2119766	-0.23739988	-0.15147251	-0.10557794	0.025080603	-0.08922525	0.09562304	0.00019622949	-0.34717625	0.2351889	-0.10341551	-0.11703493	0.036398325	0.0062973443	0.17491543	-0.24650155	-0.10452423	0.0593162	-0.057212148	-0.0736006	-0.012097046	0.032284845	-0.07965078	0.12465384	0.1965861	-0.06534362	-0.050999176	-0.18873733
ATP1B3	0.16521993	0.034163155	-0.006317452	0.041280586	-0.0010418517	-0.1409938	-0.006288143	0.07187742	0.088992834	-0.12526074	-0.040411573	-0.20258537	-0.080669686	0.018283645	0.05519673	-0.11336877	-0.12822773	-0.07932277	-0.04331077	0.010132668	-0.0897704	-0.05681162	0.056245644	-0.05829169	-0.021485636	-0.11791886	-0.06522054	0.049475767	0.106191166	-0.11214418	0.12921108	-0.06155446	-0.059048958	0.22353286	0.08392692	-0.024330243	-0.047192775	0.039517637	-0.035029285	0.06794976	0.0110157095	-0.18455471	0.15203966	0.10835227	0.213416	0.1037803	-0.083243385	-0.1680539	0.01250295	-0.029723758	0.058441788	-0.06267126	-0.052958246	0.039434243	0.11586354	-0.097249664	0.11267906	0.0059711044	0.04764407	0.12733763	0.0035869344	-0.059639536	-0.029739954	0.043341815	-0.08903614	-0.10178093	-0.041368887	-0.14364022	-0.15333134	-0.12806377	-0.118843794	-0.06021227	-0.008556404	0.0021966107	0.0038374586	0.14989224	0.00014197975	-1.9704807e-05	0.064057	0.07492266	0.08737121	-0.18004526	0.039600316	-0.16642447	0.10469568	-0.055216298	-0.103232995	-0.003642366	0.041878108	0.12216534	-0.11845173	0.26211566	0.08566373	-0.21634974	-0.14675619	-0.14095618	0.055222113	0.012906057	-0.105234355	0.044904567	-0.023762003	0.07447402	0.024147749	0.017015519	-0.09049942	-0.16776304	-0.0187633	0.10537853	0.110790186	-0.20784551	-0.18193643	0.04586737	0.034007158	-0.013085877	0.038304932	-0.11835603	-0.17904876	0.051948518	0.025712525	-0.12178213	0.06079892	0.22092779	0.18426687	-0.097711705	0.100727655	-0.037680585	0.15642646	0.04863137	-0.1169572	0.028472466	-0.042356037	0.07500229	-0.18313599	-0.022292556	-0.05168771	0.08431722	0.10808664	-0.17699334	0.07482011	0.0074971314	-0.22001061	-0.08611713	0.0025901766	0.04026303	0.07472766	-0.021355916	0.110325165	0.21737885	-0.068117395	0.005893696	0.010349893	0.24840502	0.033861626	0.0993943	-0.08312355	0.02398003	-0.12596498	-0.053170044	-0.063823245	-0.010967135	0.06311991	0.13994771	-0.0951942	0.14965713	0.13345931	0.048660044	-0.024058502	0.039674193	-0.05018982	-0.06060731	-0.09418013	-0.0957789	0.003947666	0.06220829	-0.13821605	-0.09161937	-0.23533906	0.04609283	-0.012482465	0.08321249	-0.12735288	0.008217783	-0.20236085	0.08963953	0.04506456	-0.020952199	-0.03597279	-0.030946242	0.08632316	-0.21346302	0.097401515	-0.036182884	0.05266693	0.10402773	-0.040698994	0.19146007	-0.050382227	0.18420458	0.0524055	-0.07198403
ATP4B	0.2795565	0.026925717	-0.1626393	-0.021057222	0.06582257	-0.04856296	-0.029927436	0.1313498	-0.05391188	-0.067554474	0.039817363	-0.26535437	-0.018391142	-0.028032018	0.026299452	0.059353746	0.084880434	-0.045440253	0.06564267	-0.04374273	-0.18922974	-0.060905304	-0.07583356	-0.03743156	0.11802352	-0.12468306	-0.083327055	-0.01876764	0.07796291	-0.1485766	0.0764216	-0.081993915	-0.11160824	0.1898917	0.112704046	-0.023301123	-0.14612013	-0.032193772	0.016342292	0.07361617	0.017968802	-0.13958003	0.1147698	0.047580108	0.23890333	0.09494922	-0.06745786	-0.084988646	-0.119333595	-0.051180374	0.037756465	-0.09455541	-0.052741513	0.07874037	0.03353712	-0.041471574	0.065417595	-0.03188425	0.015754262	0.22542995	-0.048141614	-0.123470694	0.11622668	-0.11771694	-0.08156764	-0.18280222	0.0302437	0.08892057	-0.09737286	-0.058149915	0.0011888207	-0.0065699355	0.045378022	-0.14977099	0.010975077	0.07679492	-0.04458589	0.0009715156	0.015112133	-0.03365715	0.009363217	-0.04286384	-0.15624501	-0.09840465	0.008326441	-0.15642267	-0.041720804	-0.006809295	-0.04504164	0.013772811	-0.059049673	0.17232145	-0.15103471	0.00030781375	-0.031032905	0.035477556	0.12403089	0.17532787	-0.037223134	-0.07803982	-0.120310076	0.17656142	-0.05574009	0.03430456	0.06738097	-0.10621956	0.0553801	-0.054573014	0.038281813	-0.07388069	-0.18187521	0.16338703	0.04551795	-0.035483763	0.2929277	0.053756993	0.070482895	0.103083335	0.0036349015	0.08904713	0.031038022	-0.041813303	0.20568903	-0.0042348127	0.07365474	-0.04119151	-0.088476956	0.024709778	-0.0031661938	-0.1753731	-0.014482627	0.035385698	-0.042727143	0.10137996	-0.06637463	0.12196353	0.11093617	-0.15645602	0.072621174	-0.13928193	-0.13740572	0.043352462	0.22774929	-0.048248496	0.09728902	-0.09506549	0.05309295	0.1848656	0.06887129	-0.01119253	0.054021895	0.24529539	0.08528362	0.090289906	-0.21116507	0.009114059	-0.075804524	-0.24293613	0.083712645	0.1852592	0.020979233	0.12868191	-0.028049758	0.17568745	0.099679574	0.045895856	0.061995443	0.012366079	0.09401403	-0.11950646	-0.124324866	-0.02250679	-0.054374322	-0.18596312	-0.010817534	-0.03033913	-0.17210852	0.1290831	-0.037419442	-0.05104015	-0.20465288	-0.003317138	-0.08356262	-0.008016129	0.14725293	0.13992092	-0.07201227	-0.102226354	-0.026854299	-0.19562449	0.05529262	-0.011327319	0.013400359	0.12837516	-0.09309323	0.019252038	0.024329118	-0.046186987	0.017432056	-0.10492987
